,recon_loss,sindy_loss_x,sindy_loss_z,sindy_regular_loss,tot
0,0.007294332848509728,0.3919239979146457,4.891278896389938,21.71612658151766,0.007952020046437478
1,0.004866439545322664,0.5195960647812704,6.047256318534293,21.23288289512076,0.00564092920990888
2,0.003163591555387872,0.8611898376810841,5.913746458728139,20.77372143326736,0.004097611006638944
3,0.002192758296321078,1.0071272375743563,5.398138201818234,20.314478746274624,0.0031693736396491436
4,0.0015975973468058083,1.074545459049504,4.910900579720009,19.85521763708533,0.002578967303412444
5,0.001245327598043354,1.0747614012258808,4.371781759872669,19.395970234056797,0.0021952571022244762
6,0.0010086192341987044,1.040017104912095,3.7999620721107576,18.93672825650471,0.001907993182213409
7,0.0008362960597434899,0.9804853313579792,3.2492834155152486,18.477490099464976,0.0016737778109594862
8,0.0007016429758883399,0.9155540021090973,2.739615284815067,18.01825800756129,0.0014765833329875022
9,0.0005916409040432106,0.8521648779874895,2.270368360891575,17.559038016854263,0.001306832154713026
10,0.0005029793522603208,0.7893148324475056,1.8360861739734324,17.09982748147918,0.0011604393640016319
11,0.00043220933446541383,0.7284310638177686,1.444287022076002,16.64063669414055,0.001035045596370587
12,0.00037548476588776015,0.6675745210633045,1.0978133696608428,16.181472615497867,0.0009259774300650262
13,0.0003304150696061608,0.6078575647822241,0.8053754197388161,15.72234339830352,0.0008318360654279454
14,0.0002932336774836408,0.5511259514747596,0.5648021222796382,15.263248437788429,0.000749669253021172
15,0.00026279670853954283,0.49780985731177213,0.38698144820405217,14.8041669043099,0.0006790923837731342
16,0.0002375632730701643,0.449752995062892,0.26950428216922573,14.344085129295907,0.0006193558416803503
17,0.00021703759428907311,0.4094748780494783,0.2165751271858448,13.867586595256155,0.0005712796624809526
18,0.0002006168858603881,0.38004121048057954,0.22239049746677642,13.326791571407783,0.0005350249390708419
19,0.00018717906934353977,0.36388136809918936,0.2631955709671829,12.761833124044465,0.0005098978676315023
20,0.00017721944148922,0.35681280929867815,0.2939768181886615,12.31484472460863,0.0004934731402566441
21,0.00016951104478765756,0.3527412103807054,0.30851011823226765,11.971387363061673,0.0004810210342750396
22,0.00016336002078410608,0.3494714914662082,0.31627323841903265,11.68163876707961,0.0004707258208881973
23,0.00015828145882462594,0.3467908851438906,0.32083850971809247,11.404402224028983,0.0004617628551275674
24,0.00015403729341370508,0.34422054777785044,0.3223193251505131,11.137481640024882,0.00045363835341981384
25,0.00015030287760033035,0.3417978244947224,0.3224615555529187,10.87950980954054,0.0004461199702147008
26,0.00014700442811661606,0.33945329778078126,0.3231916328574099,10.62530903409167,0.00043914375490247746
27,0.0001438613042676191,0.33735191431350825,0.3216116069475325,10.3766476061286,0.0004323843218671533
28,0.00014109667395908817,0.3353032323463661,0.320419981803109,10.132060606305192,0.0004260898989209303
29,0.00013847974315001744,0.3333201531048228,0.3187234162739137,9.88895976834181,0.00041996559079185625
30,0.0001360344177089978,0.33125076533817666,0.31697175951629153,9.653544431779443,0.0004140438384904594
31,0.00013378241991875522,0.32906455292207437,0.315252039308955,9.42285392924053,0.0004083058426281574
32,0.00013158359444964956,0.32664643755046335,0.31494897567644353,9.187992479743027,0.00040253419067040543
33,0.00012966392748749945,0.3246171875152646,0.31393532355020687,8.955177501934331,0.0003972210674319507
34,0.0001277908268759081,0.32275139585864254,0.3138001460309436,8.724584678324257,0.00039210238333552984
35,0.00012604375343671119,0.32106158709744126,0.3115944217254476,8.501020300679091,0.0003871644767059479
36,0.00012441305871772518,0.31953658254408257,0.30924765011522826,8.277502269279665,0.00038241875997145386
37,0.0001228693954766552,0.3181010690040705,0.3083150082426827,8.053687905392996,0.00037787256507904314
38,0.00012139999979830818,0.31670381991965013,0.30731464813395243,7.830190907164318,0.0003734195565701201
39,0.00012005597082173975,0.31537202027876204,0.3067196606681114,7.609501363300696,0.0003691729833052505
40,0.00011882403498198184,0.31413957694681677,0.30599951980317514,7.39368759858899,0.000365130679711001
41,0.000117643019909404,0.31291704861129205,0.30511666225587447,7.175421643547896,0.0003611115984889826
42,0.0001165763692702834,0.3118927081728854,0.30460528565979583,6.954893763472394,0.00035730192855514426
43,0.00011547460126610354,0.3111390074397006,0.3023211419037202,6.741683435149309,0.00035357700311933736
44,0.00011444875714759535,0.3102228625155077,0.3001758459864593,6.528539333401657,0.00034985438034665296
45,0.00011352651203995309,0.30912636974599306,0.2998123703206458,6.313819751506898,0.0003462185175122591
46,0.00011264891884088795,0.3081877418771023,0.2984990635659637,6.100324158261462,0.0003426709903046352
47,0.00011174290546300542,0.30736826123987754,0.2968433942736649,5.8930675765363185,0.00033919988700512385
48,0.00011093600098719458,0.3065844399899971,0.29543490617013557,5.689533649421319,0.0003358953089024531
49,0.00011007376768957772,0.30567543335804126,0.2948644673678933,5.484240904086974,0.00033249712045866676
50,0.00010943190418180254,0.30480931826481006,0.29435755167065597,5.283262440344182,0.00032938707271369357
51,0.00010869264765571599,0.3040822638062442,0.2945975903875944,5.083603915644855,0.00032629970324129186
52,0.00010812772890814103,0.303200966337832,0.2958057003958923,4.879831655723293,0.0003233168205131334
53,0.00010739875834565837,0.30243694446072344,0.2958399751564352,4.680448995857704,0.0003202137267202843
54,0.00010677955254700132,0.30180679652385595,0.294456090232948,4.486365213626769,0.0003172694131335891
55,0.00010620491644747345,0.30105828948137237,0.29369737389611034,4.294150926717898,0.00031436044588279
56,0.00010565718688356843,0.30042089285646995,0.29310691265798194,4.102478374795216,0.0003115477688325194
57,0.00010510444394085648,0.2998499445980642,0.2927555905246153,3.9115322341279284,0.0003087825242823228
58,0.00010442366027102874,0.2992704903207174,0.2912328322304458,3.7269390785112613,0.00030588994089090945
59,0.0001039030628196154,0.29869034368453956,0.2930775968948515,3.5343808996968153,0.0003032459294999859
60,0.00010339107646403846,0.2981847319297674,0.29344047842229287,3.346494626708147,0.0003006204174974899
61,0.00010292137531217943,0.29795507014524647,0.292830511109858,3.168995241566402,0.00029823039372653203
62,0.00010244986244687448,0.2976217939541107,0.2916369558107562,3.004208819895256,0.0002958847004132311
63,0.00010204557716727921,0.2971824251297044,0.29332226442127696,2.8402453261177714,0.00029370536255400354
64,0.00010147192236816896,0.29671828421514207,0.2958328292318961,2.6780447349315737,0.00029140315923652406
65,0.00010102310858289967,0.2963843817209325,0.29866659441372245,2.51529949758111,0.0002893016301130978
66,0.00010059734181484645,0.29605735057010885,0.30075705115024637,2.3595883635486046,0.00028725975940554837
67,0.00010025386060389304,0.29585965822746113,0.30012773922303826,2.2170749532013403,0.00028536083100778165
68,9.980711516485515e-05,0.2956001077119897,0.30129026603407977,2.0718486461697556,0.0002833901744452305
69,9.939137258121131e-05,0.29549411193626685,0.3020034901252607,1.9253780925419273,0.00028149238996997064
70,9.900347983447562e-05,0.2952386248947644,0.3032472024603588,1.7823150561350147,0.00027960830869610284
71,9.856125125668592e-05,0.29535339054901427,0.3026892485596785,1.6512552103618297,0.0002778849673454604
72,9.82834402881364e-05,0.29526420092073885,0.30201857491600803,1.523503420556464,0.00027625150935974246
73,9.782448654643703e-05,0.29528992405024973,0.30247833034614235,1.388516936360336,0.00027447853985571914
74,9.750867600193554e-05,0.29515493252291913,0.3046585813891597,1.2680237304146698,0.00027299931451391497
